0.300000	0.000000
0.301000	0.000000
0.302000	0.000000
0.303000	0.000000
0.304000	0.000000
0.305000	0.000000
0.306000	0.000000
0.307000	0.000000
0.308000	0.000000
0.309000	0.000000
0.310000	0.000000
0.311000	0.000000
0.312000	0.000000
0.313000	0.000000
0.314000	0.000000
0.315000	0.000000
0.316000	0.000000
0.317000	0.000000
0.318000	0.000000
0.319000	0.000000
0.320000	0.000000
0.321000	0.000000
0.322000	0.000000
0.323000	0.000000
0.324000	0.000000
0.325000	0.000000
0.326000	0.000000
0.327000	0.000000
0.328000	0.000000
0.329000	0.000000
0.330000	0.000000
0.331000	0.000000
0.332000	0.000000
0.333000	0.000000
0.334000	0.000000
0.335000	0.000000
0.336000	0.000000
0.337000	0.000000
0.338000	0.000000
0.339000	0.000000
0.339999	0.000000
0.340999	0.000000
0.341999	0.000000
0.342999	0.000000
0.343999	0.000000
0.344999	0.000000
0.345999	0.000000
0.346999	0.000000
0.347999	0.000000
0.348999	0.000000
0.349999	0.000000
0.350999	0.000000
0.351999	0.000000
0.352999	0.000000
0.353999	0.000000
0.354999	0.000000
0.355999	0.000000
0.356999	0.000000
0.357999	0.000000
0.358999	0.000000
0.359999	0.000000
0.360999	0.000000
0.361999	0.000000
0.362999	0.000000
0.363999	0.000000
0.364999	0.000000
0.365999	0.000000
0.366999	0.000000
0.367999	0.000000
0.368999	0.000000
0.369999	0.000000
0.370999	0.000000
0.371999	0.000000
0.372999	0.000000
0.373999	0.000000
0.374999	0.000000
0.375999	0.000000
0.376999	0.000000
0.377999	0.000000
0.378999	0.000000
0.379999	0.000000
0.380999	0.000000
0.381999	0.000000
0.382999	0.000000
0.383999	0.000000
0.384999	0.000000
0.385999	0.000000
0.386999	0.000000
0.387999	0.000000
0.388999	0.000000
0.389999	0.000000
0.390999	0.000000
0.391999	0.000000
0.392999	0.000000
0.393999	0.000000
0.394999	0.000000
0.395999	0.000000
0.396999	0.000000
0.397999	0.000000
0.398999	0.000000
0.399999	0.000000
0.400999	0.000000
0.401999	0.000000
0.402999	0.000000
0.403999	0.000000
0.404999	0.000000
0.405999	0.000000
0.406999	0.000000
0.407999	0.000000
0.408999	0.000000
0.409999	0.000000
0.410999	0.000000
0.411999	0.000000
0.412999	0.000000
0.413999	0.000000
0.414999	0.000000
0.415999	0.000000
0.416999	0.000000
0.417998	0.000000
0.418998	0.000000
0.419998	0.000000
0.420998	0.000000
0.421998	0.000000
0.422998	0.000000
0.423998	0.000000
0.424998	0.000000
0.425998	0.000000
0.426998	0.000000
0.427998	0.000000
0.428998	0.000000
0.429998	0.000000
0.430998	0.000000
0.431998	0.000000
0.432998	0.000000
0.433998	0.000000
0.434998	0.000000
0.435998	0.000000
0.436998	0.000000
0.437998	0.000000
0.438998	0.000000
0.439998	0.000000
0.440998	0.000000
0.441998	0.000000
0.442998	0.000000
0.443998	0.000000
0.444998	0.000000
0.445998	0.000000
0.446998	0.000000
0.447998	0.000000
0.448998	0.000000
0.449998	0.000000
0.450998	0.000000
0.451998	0.000000
0.452998	0.000000
0.453998	0.000000
0.454998	0.000000
0.455998	0.000000
0.456998	0.000000
0.457998	0.000000
0.458998	0.000000
0.459998	0.000000
0.460998	0.000000
0.461998	0.000000
0.462998	0.000000
0.463998	0.000000
0.464998	0.000000
0.465998	0.000000
0.466998	0.000000
0.467998	0.000000
0.468998	0.000000
0.469998	0.000000
0.470998	0.000000
0.471998	0.000000
0.472998	0.000000
0.473998	0.000000
0.474998	0.000000
0.475998	0.000000
0.476998	0.000000
0.477998	0.000000
0.478998	0.000000
0.479998	0.000000
0.480998	0.000000
0.481998	0.000000
0.482998	0.000000
0.483998	0.000000
0.484998	0.000000
0.485998	0.000000
0.486998	0.000000
0.487998	0.000000
0.488998	0.000000
0.489998	0.000000
0.490998	0.000000
0.491998	0.000000
0.492998	0.000000
0.493998	0.000000
0.494998	0.000000
0.495997	0.000000
0.496997	0.000000
0.497997	0.000000
0.498997	0.000000
0.499997	0.000000
0.500997	0.000000
0.501997	0.000000
0.502997	0.000000
0.503997	0.000000
0.504997	0.000000
0.505997	0.000000
0.506997	0.000000
0.507997	0.000000
0.508997	0.000000
0.509997	0.000000
0.510997	0.000000
0.511997	0.000000
0.512997	0.000000
0.513997	0.000000
0.514997	0.000000
0.515997	0.000000
0.516997	0.000000
0.517997	0.000000
0.518997	0.000000
0.519997	0.000000
0.520997	0.000000
0.521997	0.000000
0.522997	0.000000
0.523997	0.000000
0.524997	0.000000
0.525997	0.000000
0.526997	0.000000
0.527997	0.000000
0.528997	0.000000
0.529997	0.000000
0.530997	0.000000
0.531997	0.000000
0.532997	0.000000
0.533997	0.000000
0.534997	0.000000
0.535997	0.000000
0.536997	0.000000
0.537997	0.000000
0.538997	0.000000
0.539997	0.000000
0.540997	0.000000
0.541997	0.000000
0.542997	0.000000
0.543997	0.000000
0.544997	0.000000
0.545997	0.000000
0.546997	0.000000
0.547997	0.000000
0.548997	0.000000
0.549997	0.000000
0.550997	0.000000
0.551997	0.000000
0.552997	0.000000
0.553997	0.000000
0.554997	0.000000
0.555997	0.010000
0.556997	0.010000
0.557997	0.015000
0.558997	0.015000
0.559997	0.020000
0.560997	0.025000
0.561997	0.025000
0.562997	0.025000
0.563997	0.025000
0.564997	0.030000
0.565997	0.040000
0.566997	0.045000
0.567997	0.045000
0.568997	0.060000
0.569997	0.065000
0.570997	0.070000
0.571997	0.080000
0.572996	0.100000
0.573996	0.105000
0.574996	0.120000
0.575996	0.130000
0.576996	0.135000
0.577996	0.135000
0.578996	0.150000
0.579996	0.185000
0.580996	0.200000
0.581996	0.215000
0.582996	0.235000
0.583996	0.275000
0.584996	0.300000
0.585996	0.335000
0.586996	0.355000
0.587996	0.370000
0.588996	0.395000
0.589996	0.420000
0.590996	0.455000
0.591996	0.480000
0.592996	0.530000
0.593996	0.535000
0.594996	0.560000
0.595996	0.595000
0.596996	0.615000
0.597996	0.650000
0.598996	0.675000
0.599996	0.710000
0.600996	0.735000
0.601996	0.765000
0.602996	0.780000
0.603996	0.790000
0.604996	0.825000
0.605996	0.840000
0.606996	0.855000
0.607996	0.880000
0.608996	0.895000
0.609996	0.900000
0.610996	0.905000
0.611996	0.910000
0.612996	0.925000
0.613996	0.940000
0.614996	0.960000
0.615996	0.965000
0.616996	0.970000
0.617996	0.980000
0.618996	0.980000
0.619996	0.990000
0.620996	0.990000
0.621996	0.990000
0.622996	0.995000
0.623996	0.995000
0.624996	0.995000
0.625996	0.995000
0.626996	0.995000
0.627996	0.995000
0.628996	0.995000
0.629996	0.995000
0.630996	0.995000
0.631996	0.995000
0.632996	1.000000
0.633996	1.000000
0.634996	1.000000
0.635996	1.000000
0.636996	1.000000
0.637996	1.000000
0.638996	1.000000
0.639996	1.000000
0.640996	1.000000
0.641996	1.000000
0.642996	1.000000
0.643996	1.000000
0.644996	1.000000
0.645996	1.000000
0.646996	1.000000
0.647996	1.000000
0.648996	1.000000
0.649996	1.000000
0.650995	1.000000
0.651995	1.000000
0.652995	1.000000
0.653995	1.000000
0.654995	1.000000
0.655995	1.000000
0.656995	1.000000
0.657995	1.000000
0.658995	1.000000
0.659995	1.000000
0.660995	1.000000
0.661995	1.000000
0.662995	1.000000
0.663995	1.000000
0.664995	1.000000
0.665995	1.000000
0.666995	1.000000
0.667995	1.000000
0.668995	1.000000
0.669995	1.000000
0.670995	1.000000
0.671995	1.000000
0.672995	1.000000
0.673995	1.000000
0.674995	1.000000
0.675995	1.000000
0.676995	1.000000
0.677995	1.000000
0.678995	1.000000
0.679995	1.000000
0.680995	1.000000
0.681995	1.000000
0.682995	1.000000
0.683995	1.000000
0.684995	1.000000
0.685995	1.000000
0.686995	1.000000
0.687995	1.000000
0.688995	1.000000
0.689995	1.000000
0.690995	1.000000
0.691995	1.000000
0.692995	1.000000
0.693995	1.000000
0.694995	1.000000
0.695995	1.000000
0.696995	1.000000
0.697995	1.000000
0.698995	1.000000
0.699995	1.000000
0.700995	1.000000
0.701995	1.000000
0.702995	1.000000
0.703995	1.000000
0.704995	1.000000
0.705995	1.000000
0.706995	1.000000
0.707995	1.000000
0.708995	1.000000
0.709995	1.000000
0.710995	1.000000
0.711995	1.000000
0.712995	1.000000
0.713995	1.000000
0.714995	1.000000
0.715995	1.000000
0.716995	1.000000
0.717995	1.000000
0.718995	1.000000
0.719995	1.000000
0.720995	1.000000
0.721995	1.000000
0.722995	1.000000
0.723995	1.000000
0.724995	1.000000
0.725995	1.000000
0.726995	1.000000
0.727995	1.000000
0.728994	1.000000
0.729994	1.000000
0.730994	1.000000
0.731994	1.000000
0.732994	1.000000
0.733994	1.000000
0.734994	1.000000
0.735994	1.000000
0.736994	1.000000
0.737994	1.000000
0.738994	1.000000
0.739994	1.000000
0.740994	1.000000
0.741994	1.000000
0.742994	1.000000
0.743994	1.000000
0.744994	1.000000
0.745994	1.000000
0.746994	1.000000
0.747994	1.000000
0.748994	1.000000
0.749994	1.000000
0.750994	1.000000
0.751994	1.000000
0.752994	1.000000
0.753994	1.000000
0.754994	1.000000
0.755994	1.000000
0.756994	1.000000
0.757994	1.000000
0.758994	1.000000
0.759994	1.000000
0.760994	1.000000
0.761994	1.000000
0.762994	1.000000
0.763994	1.000000
0.764994	1.000000
0.765994	1.000000
0.766994	1.000000
0.767994	1.000000
0.768994	1.000000
0.769994	1.000000
0.770994	1.000000
0.771994	1.000000
0.772994	1.000000
0.773994	1.000000
0.774994	1.000000
0.775994	1.000000
0.776994	1.000000
0.777994	1.000000
0.778994	1.000000
0.779994	1.000000
0.780994	1.000000
0.781994	1.000000
0.782994	1.000000
0.783994	1.000000
0.784994	1.000000
0.785994	1.000000
0.786994	1.000000
0.787994	1.000000
0.788994	1.000000
0.789994	1.000000
0.790994	1.000000
0.791994	1.000000
0.792994	1.000000
0.793994	1.000000
0.794994	1.000000
0.795994	1.000000
0.796994	1.000000
0.797994	1.000000
0.798994	1.000000
0.799994	1.000000
